OBJECTID,STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,SUBMITTED_BY,BRIDGE_CONDITION,LOWEST_RATING,DECK_AREA,STATUS,DATE,LATDD,LONGDD,x,y
333384,31,S036 02040R,1,3,1,00036,0,02,55,0,KNIGHT CREEK,NA,N36,5E BENNINGTON,99.99,3.283,1,0000000036,0,41.2154,96.032088,20,3,1,1,16,1976,2,0,4955,2018,0,11.6,0,0,0,1,1,1,1,5,0,0,0,A,1,5,5,2,0,0,3,0,12,18.3,47.9,0.2,0.2,12,13,99.99,N,0,N,0,0,8,8,7,8,N,1,65,1,39,7,7,N,5,8,8,38,1,48.8,324,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,R,1,NA,1,0,0,1,6,2,0,10,1,1,Y,4,7185,2038,NA,N,31,G,7,622.7,ST,724,41.365,-96.0558,-96.0557999996359,41.3650000000134
333530,31,S050 07611,1,3,1,00050,0,02,25,29260,BNSF RR        073-015-R,NA,N50,0W LOUISVILLE,99.99,12.249,1,0000000050,0,41.000684,96.1003,20,3,1,1,6,1957,2,0,6570,2018,4,12.2,0,48,0,1,1,1,1,5,N,0,0,A,1,2,4,2,3,2,2,2,8.5,29.9,103.3,0,0,8.5,10,99.99,R,7.3,R,3.6,0,4,6,7,N,N,1,38,1,23,5,4,5,5,N,8,31,1,103.3,322,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,1984,1,4,0,0,17,1,1,Y,N,10512,2038,NA,N,31,P,4,1033,AM,1202,41.002,-96.167367,-96.1673670002707,41.0020000002251
333531,31,S050 07665,1,3,1,00050,0,02,25,0,MILL CREEK,NA,N50,1N LOUISVILLE,99.99,12.336,1,0000000050,0,41.002304,96.093384,400,3,1,1,6,1957,2,0,7900,2018,5,12.2,0,45,0,1,1,1,1,5,0,0,0,A,1,5,2,1,0,0,3,0,8.5,9.1,22.3,0,0,8.6,10.1,99.99,N,0,N,0,0,5,5,5,5,N,1,42,1,24,5,2,N,5,6,8,31,1,22.3,322,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,2015,1,6,1,0,16,1,1,Y,4,12640,2038,NA,N,31,F,5,225.23,AM,403,41.009492,-96.158411,-96.1584109999073,41.0094919999331
333532,31,S050 07686,1,3,1,00050,0,02,25,0,S CH PLATTE RIVER,NA,N50,1N LOUISVILLE,99.99,12.369,1,0000000050,0,41.00324,96.09288,400,3,1,1,6,1973,2,0,7900,2018,0,12.2,0,20,0,1,1,1,1,5,0,0,0,A,1,5,5,4,0,0,3,0,14.6,12.5,37.2,0.2,0.2,14.6,15.5,99.99,N,0,N,0,0,6,6,6,7,N,1,71,1,39,6,9,N,5,8,8,34,1,37.2,322,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,2015,1,6,1,0,16,1,1,Y,8,12640,2038,NA,N,31,F,6,576.6,AM,1202,41.0149,-96.157722,-96.1577220001693,41.0148999998558
333533,31,S050 07712,1,3,1,00050,0,02,25,0,N CH PLATTE RIVER,NA,N50,1N LOUISVILLE,99.99,12.411,1,0000000050,0,41.004716,96.092772,400,3,1,1,6,1973,2,0,7900,2018,0,14.9,0,20,0,1,1,1,1,5,0,0,0,A,1,5,4,2,0,0,12,0,15.2,36,432.5,0,0,15.2,15.9,99.99,N,0,N,0,0,6,6,6,5,N,1,59,1,35,6,9,N,5,8,8,34,1,432.5,322,24,N,Y60,N,NA,1023,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,2015,1,6,1,1,16,1,1,Y,8,12640,2038,NA,N,31,F,6,6876.75,AM,1202,41.012208,-96.158028,-96.1580279995927,41.012208000309
333534,31,S050 07970,1,3,1,00050,0,02,153,0,BUFFALO CREEK,NA,N50,2S SPRINGFIELD,99.99,12.826,1,0000000050,0,41.024956,96.081932,60,3,1,1,6,1951,2,0,8675,2018,2,13.4,0,0,0,1,1,1,1,5,0,0,0,A,1,5,2,1,0,0,3,0,13.4,11,27.1,0,0,13.4,14.3,99.99,N,0,N,0,0,5,5,5,7,N,1,39,1,23,5,6,N,5,8,8,34,1,27.1,124,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,2015,1,6,2,0,17,1,1,Y,4,14314,2038,NA,N,31,F,5,387.53,AM,1202,41.047103,-96.138606,-96.1386060000435,41.0471029998886
333535,31,S050 08090,1,3,1,00050,0,02,153,0,STREAM,NA,N50,1S SPRINGFIELD,99.99,13.02,1,0000000050,0,41.035184,96.081824,60,3,1,1,6,1951,2,0,8675,2018,0,13.4,0,0,0,0,0,0,0,5,0,0,0,A,1,5,1,19,0,0,2,0,13.4,3.7,7.9,0,0,0,0,99.99,N,0,N,0,0,N,N,N,6,6,0,33,0,22,5,N,N,5,7,8,NA,NA,NA,124,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,N,N,N,N,17,1,1,Y,8,14314,2038,NA,N,31,F,6,105.86,MM,603,41.064406,-96.138317,-96.1383170003385,41.0644059997864
333536,31,S050 08376,1,3,1,00050,0,02,153,0,FAIRVIEW ROAD,NA,N50,JCT N50/N370 2.8S,99.99,13.48,1,0000000050,0,41.062124,96.081968,30,3,1,1,6,2005,2,0,12470,2018,0,13.4,0,35,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,0,2,0,13.4,3,6.7,0,0,0,0,99.99,N,0,N,0,0,N,N,N,8,6,0,43,0,33,6,N,N,5,9,8,NA,NA,NA,122,48,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,N,N,N,N,13,1,1,Y,8,20576,2038,NA,N,31,F,6,89.78,ST,724,41.1059,-96.1388,-96.1388000002123,41.1059000000313
333537,31,S050 08499,1,5,1,00000,0,02,153,0,N50,NA,PRIVATE ACCESS RD,1.7 MI S JCT N50/N370,99.99,0,0,0000000000,0,41.07264,96.08204,20,3,26,26,9,2021,2,4,12470,2018,A,7.6,0,0,0,1,1,N,N,5,N,0,0,A,5,1,6,2,0,0,1,0,7.6,48.8,116.4,0,1.8,8.5,11.2,99.99,H,5.8,H,13.9,13.9,8,8,8,N,N,3,64,3,44,8,4,9,5,N,9,NA,NA,NA,623,24,N,N,Y24,NA,NA,122,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,1,1,0,1,13,0,1,Y,N,20576,2038,NA,N,31,G,8,1303.68,ST,724,41.124,-96.139,-96.1390000002288,41.124000000118
333538,31,S050 08596,1,3,1,00050,0,02,153,0,STREAM,NA,N50,JCT N50/N370 .7S,99.99,13.834,1,0000000050,0,41.081608,96.082076,30,3,1,1,16,2005,2,0,12470,2018,0,13.4,0,26,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,0,2,0,13.4,2.7,6.7,0,0,0,0,99.99,N,0,N,0,0,N,N,N,8,6,0,43,0,33,6,N,N,5,9,8,NA,NA,NA,122,48,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,N,N,N,N,13,1,1,Y,8,20576,2038,NA,N,31,F,6,89.78,ST,724,41.1378,-96.1391,-96.1390999997879,41.1377999998421
333539,31,S050 08662,1,3,1,00050,0,02,153,0,N370,NA,N50,JCT N 370/50,99.99,13.94,1,0000000050,0,41.085028,96.081968,0,3,1,1,16,2000,4,4,12470,2018,0,19.5,2,2,0,1,0,1,1,5,N,0,0,A,1,1,5,2,0,0,2,0,29.9,37.8,76.2,0,0,29.9,30.6,99.99,H,5.1,H,3,0,7,8,7,N,N,1,90,1,41,7,9,5,5,N,8,NA,NA,NA,124,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,1,1,0,1,13,1,1,Y,N,20576,2038,NA,N,31,G,7,2331.72,MM,603,41.147858,-96.139106,-96.1391059996357,41.1478580001136
333540,31,S050 08894,1,3,1,00050,0,02,153,0,BNSF/S PPLN CR 073-185-K,NA,N50,3SW MILLARD,99.99,14.313,1,0000000050,0,41.10498,96.082004,50,3,1,1,14,1995,2,0,35690,2018,9,14.6,1,0,0,1,1,1,1,5,0,0,0,A,1,7,6,2,0,0,6,0,20.4,33.5,159.7,2.7,0,20.4,24.2,99.99,R,7.1,R,7.7,0,7,8,7,8,N,1,56,1,34,7,9,9,5,8,8,NA,NA,NA,124,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,1,0,0,1,1,0,1,8,1,1,Y,4,53535,2038,NA,N,31,G,7,3864.74,MM,403,41.181308,-96.13885,-96.138850000441,41.1813080002218
333541,31,S050 09127,1,3,1,00050,0,02,55,0,WEST PAPILLION CREEK,NA,N50,1SW MILLARD,99.99,14.688,1,0000000050,0,41.122664,96.073972,20,3,1,1,14,1965,4,0,25430,2018,5,14.6,2,0,0,1,0,1,0,5,0,0,0,A,1,5,4,2,0,0,3,0,15.2,26.2,68.9,2,2,15.2,19.2,99.99,N,0,N,0,0,6,7,7,8,N,1,46,1,28,7,3,N,5,8,8,34,1,75.9,224,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,1,0,1989,1,1,0,1,7,1,1,Y,5,38145,2038,NA,N,31,F,6,1322.88,MM,603,41.207442,-96.1277,-96.1276999997434,41.2074419997025
333660,31,S064 06033,1,3,1,00064,0,02,55,0,ELKHORN RIVER,NA,N64,1NE WATERLOO,99.99,9.709,1,0000000064,0,41.173696,96.165952,60,3,1,1,12,1984,4,0,5055,2018,5,19.5,2,10,0,1,1,1,1,5,0,0,0,A,1,5,4,2,0,0,3,0,25.6,47.5,123.1,0,0,20.4,26.4,99.99,N,0,N,0,0,7,7,6,8,N,1,65,1,39,6,6,N,5,8,8,NA,NA,NA,324,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,2017,1,6,2,1,7,1,1,Y,5,9099,2038,NA,N,31,F,6,3249.84,AM,403,41.293817,-96.282744,-96.2827440003673,41.293816999821
333661,31,S064 06054,1,3,1,00064,0,02,55,0,STREAM,NA,N64,1E WATERLOO,99.99,9.743,1,0000000064,0,41.173984,96.164512,30,3,1,1,12,1981,4,0,5055,2018,0,21.3,0,20,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,0,2,0,10.7,3,6.7,0,0,0,0,99.99,N,0,N,0,0,N,N,N,8,6,0,33,0,22,5,N,N,5,8,8,NA,NA,NA,324,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,N,N,N,N,7,1,1,Y,8,9099,2038,NA,N,31,F,6,142.71,MM,603,41.293622,-96.283669,-96.2836690001069,41.2936219997114
333662,31,S064 06064,1,3,1,00064,0,02,55,0,STREAM,NA,N64,1E WATERLOO,99.99,9.759,1,0000000064,0,41.174092,96.163828,60,3,1,1,12,1981,4,0,5055,2018,0,22.3,0,0,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,0,5,0,11.6,3,16.5,0,0,0,0,99.99,N,0,N,0,0,N,N,N,6,7,0,33,0,22,5,N,N,5,6,8,NA,NA,NA,324,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,N,N,N,N,7,1,1,Y,8,9099,2038,NA,N,31,G,7,367.95,AM,403,41.293689,-96.282692,-96.2826919995904,41.2936890001021
333663,31,S064 06125,1,3,1,00064,0,02,55,0,STREAM,NA,N64,2.3E WATERLOO,99.99,9.857,1,0000000064,0,41.174092,96.155688,20,3,1,1,12,1981,4,0,5055,2018,0,22.3,0,0,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,0,5,0,11.6,3,16.5,0,0,0,0,99.99,N,0,N,0,0,N,N,N,8,7,0,43,0,33,7,N,N,5,6,8,NA,NA,NA,322,48,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,N,N,N,N,7,1,1,Y,8,9099,2038,NA,N,31,G,7,367.95,MM,603,41.293492,-96.283614,-96.2836139998553,41.2934919997644
333664,31,S064 06169,1,3,1,00064,0,02,55,0,W BR PAPILLION CREEK,NA,N64,1W ELKHORN,99.99,9.928,1,0000000064,0,41.173264,96.150792,20,3,1,1,12,1981,4,0,5055,2018,0,21.3,0,40,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,0,4,0,10.7,2.4,13.4,0,0,0,0,99.99,N,0,N,0,0,N,N,N,7,6,0,33,0,22,5,N,N,5,8,8,NA,NA,NA,324,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,1,0,0,N,N,N,N,7,1,1,Y,7,9099,2038,NA,N,31,F,6,285.42,AM,1202,41.292461,-96.252225,-96.252224999824,41.2924610000961
333665,31,S064 06616L,1,3,1,00064,0,02,55,0,W PAPILLION CREEK N BR,NA,WB-N64,3E ELKHORN,99.99,10.641,1,0000000064,0,41.173192,96.102532,50,3,1,1,12,1991,2,0,30935,2018,0,11.3,0,10,0,1,1,1,1,5,0,0,0,A,1,5,5,4,0,0,3,0,11.9,12.3,37.5,0,0,11.9,12.6,99.99,N,0,N,0,0,8,8,7,8,N,1,78,1,47,7,6,N,5,8,8,NA,NA,NA,324,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,L,1,NA,1,0,2019,1,6,2,1,1,1,1,Y,7,55683,2038,NA,N,31,G,7,472.5,AM,1202,41.292047,-96.173822,-96.1738220001533,41.2920469999393
333666,31,S064 06616R,1,3,1,00064,0,02,55,0,W PAPILLION CREEK N BR,NA,N64 NB,3E ELKHORN,99.99,10.641,1,0000000064,0,41.17312,96.102568,50,3,1,1,12,1983,2,0,30935,2018,0,11.3,0,10,0,1,0,1,1,5,0,0,0,A,1,5,5,4,0,0,3,0,12,12.2,36.6,0,0,12.1,12.8,99.99,N,0,N,0,0,8,8,7,8,N,1,63,1,33,7,6,N,5,8,8,NA,NA,NA,324,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,R,1,NA,1,0,2019,1,6,2,1,1,1,1,Y,7,55683,2038,NA,N,31,G,7,468.48,AM,1202,41.292228,-96.173783,-96.173782999795307,41.2922280001696
333667,31,S064 07011L,1,3,1,00064,0,02,55,37000,BIG PAPILLION CREEK,NA,WB-N64,7E ELKHORN,99.99,11.283,1,0000000064,0,41.17294,96.055064,20,3,1,1,12,1966,2,0,38140,2016,5,11,0,50,0,1,1,1,1,5,0,0,0,A,1,5,4,2,0,0,3,0,8.5,44.2,115.8,0,0,8.5,10.1,99.99,N,0,N,0,0,8,7,7,7,N,1,52,1,31,7,3,N,5,8,8,38,2,115.8,324,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,L,1,NA,1,0,2020,1,6,2,0,3,1,1,Y,5,53396,2036,NA,N,31,G,7,1169.58,AM,1202,41.291439,-96.097253,-96.0972530000684,41.2914390002581
333668,31,S064 07011R,1,3,1,00064,0,02,55,37000,BIG PAPILLION CREEK,NA,EB-N64,7E ELKHORN,99.99,11.283,1,0000000064,0,41.172832,96.054956,20,3,1,1,12,1978,2,0,38140,2016,0,11,0,50,0,1,1,1,1,5,0,0,0,A,1,5,4,2,0,0,3,0,12,44.2,115.8,0,0,12,12.8,99.99,N,0,N,0,0,8,7,7,7,N,1,53,1,31,7,6,N,5,8,8,NA,NA,NA,324,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,R,1,NA,1,0,0,1,6,2,1,3,1,1,Y,5,53396,2036,NA,N,31,G,7,1482.24,AM,1202,41.291217,-96.097108,-96.0971080003035,41.2912169999281
333669,31,S064 07280,1,3,1,00064,0,02,55,37000,LITTLE PAPILLION CREEK,NA,N64,10E ELKHORN,99.99,11.716,1,0000000064,0,41.1706,96.025208,30,3,1,1,14,1969,4,0,23595,2016,0,14.6,0,15,0,1,1,1,1,5,0,0,0,A,1,5,2,1,0,0,3,0,21.2,17.7,44.2,1.8,1.8,21.6,25.5,99.99,N,0,N,0,0,5,5,6,6,N,1,52,1,31,5,9,N,5,7,8,NA,NA,NA,324,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,1,0,2017,1,6,2,0,2,1,1,Y,4,29494,2036,NA,N,31,F,5,1127.1,AM,1202,41.285133,-96.047761,-96.0477610004129,41.2851329999853
333670,31,S064 07384,1,3,1,00064,0,02,55,37000,COLE CREEK,NA,N64,75TH & MAPLE OMAHA,99.99,11.882,1,0000000064,0,41.1706,96.01408,20,3,1,1,14,1969,4,0,23595,2016,0,14.6,2,25,0,0,0,1,0,5,0,0,0,A,1,5,1,19,0,0,2,0,23.8,3.7,8.2,0.9,0.9,0,0,99.99,N,0,N,0,0,N,N,N,7,6,0,33,0,22,5,N,N,5,8,8,NA,NA,NA,324,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,1,0,0,N,N,N,N,2,1,1,Y,5,29494,2036,NA,N,31,F,6,119.72,AM,1202,41.285125,-96.028025,-96.028025000146,41.2851250002532
333694,31,S066 10118,1,3,1,00066,0,01,25,0,STREAM,NA,N66,.3W MAHONEY INTRCHG,99.99,16.283,1,0000000066,0,41.005004,96.184032,30,3,1,1,6,1990,2,0,3250,2018,0,10.4,0,0,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,0,3,0,10.4,2.1,6.7,0,0,0,0,99.99,N,0,N,0,0,N,N,N,9,6,0,43,0,33,6,N,N,5,6,8,NA,NA,NA,420,48,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,N,N,N,N,8,1,1,Y,8,4875,2038,NA,N,31,F,6,69.68,ST,724,41.0139,-96.3112,-96.3112000000976,41.0138999999136
333695,31,S066 10277,1,3,1,00066,0,01,25,0,PAWNEE CREEK,NA,N66,2.2W OF SOUTH BEND,99.99,16.539,1,0000000066,0,41.000324,96.17294,30,3,1,1,6,1995,2,0,1580,2018,0,10.4,0,0,0,1,1,1,1,5,0,0,0,A,1,5,5,2,0,0,3,0,11,18.9,57,0,0,11,11.7,99.99,N,0,N,0,0,8,8,8,8,N,1,73,1,44,8,6,N,5,8,8,NA,NA,NA,420,48,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,1,1,0,1,9,0,1,Y,8,2212,2038,NA,N,31,G,8,666.9,ST,724,41.0009,-96.2915,-96.2914999998158,41.0008999996718
333696,31,S066 10467,1,3,1,00066,0,01,25,0,STREAM,NA,N66,.4W OF SOUTH BEND,99.99,16.845,1,0000000066,0,41.000396,96.151872,20,3,1,1,6,1995,2,0,1580,2018,0,10.4,0,42,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,0,2,0,10.4,2.4,6.7,0,0,0,0,99.99,N,0,N,0,0,N,N,N,4,7,0,43,0,33,7,N,N,5,7,8,NA,NA,NA,622,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,2012,N,N,N,N,9,0,1,Y,8,2212,2038,NA,N,31,G,7,69.68,ST,724,41.0011,-96.2552,-96.2551999999577,41.0011000003367
333699,31,S066 11386,1,3,1,00066,0,02,25,0,CEDAR CREEK,NA,N66,2E LOUISVILLE,99.99,18.324,1,0000000066,0,41.000576,96.071632,60,3,1,1,6,1989,2,0,2585,2018,0,7.3,0,0,0,1,0,1,1,5,0,0,0,A,1,5,5,4,0,0,3,0,11,13.4,40.5,0,0,11,11.7,99.99,N,0,N,0,0,6,6,5,6,N,1,69,1,41,5,5,N,5,8,8,NA,NA,NA,322,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,1,1,0,1,9,1,1,Y,8,3490,2038,NA,N,31,F,5,473.85,ST,724,41.0016,-96.1212,-96.121199999655,41.0015999996828
333700,31,S066 11936,1,3,1,00066,0,02,25,0,STREAM,NA,N66,7W PLATTSMOUTH,99.99,19.209,1,0000000066,0,41.00072,96.005796,50,3,1,1,6,1998,2,0,2745,2018,0,7.3,0,35,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,0,2,0,7.3,4,10.1,0,0,0,0,99.99,N,0,N,0,0,N,N,N,7,7,0,33,0,22,5,N,N,5,8,8,NA,NA,NA,322,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,N,N,N,N,8,1,1,Y,8,3843,2038,NA,N,31,G,7,73.73,ST,724,41.002,-96.0161,-96.0161000003949,41.0020000002251
333928,31,S075 10742,1,2,1,00075,0,02,177,0,MOORS CREEK,NA,US75,1N FORT CALHOUN,99.99,17.288,1,0000000075,0,41.28282,96.014548,100,3,1,1,2,1931,2,0,4815,2018,0,12.2,0,30,0,1,1,1,1,5,0,0,0,A,1,5,5,4,0,0,3,0,13.4,12.2,31.7,0.2,0.2,13.4,14.3,99.99,N,0,N,0,0,6,6,6,7,N,1,56,1,34,6,7,N,5,8,8,NA,NA,NA,224,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,1,0,1977,1,4,0,0,9,1,1,Y,3,5537,2038,NA,N,31,F,6,453.31,AM,403,41.474497,-96.029325,-96.0293249998044,41.4744970002462
333929,31,S075 10985,1,2,1,00075,0,02,177,0,MILL CREEK,NA,US75,4N FORT CALHOUN,99.99,17.679,1,0000000075,0,41.30054,96.03342,50,3,1,1,2,1977,2,0,4815,2018,5,12.2,0,45,0,1,0,1,1,5,0,0,0,A,1,5,2,1,0,0,3,0,13.4,14.6,37.5,0.2,0.2,13.4,14.3,99.99,N,0,N,0,0,5,5,7,6,N,1,54,1,27,5,7,N,5,8,8,NA,NA,NA,224,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,1,0,1998,1,4,0,0,9,1,1,Y,5,5537,2038,NA,N,31,F,5,536.25,AM,403,41.501436,-96.059533,-96.0595330000031,41.5014360002976
333930,31,S075 11457,1,2,1,00075,0,02,177,5350,STREAM,NA,US75,IN BLAIR,99.99,18.438,1,0000000075,0,41.32168,96.075232,20,3,1,1,14,1934,2,0,7600,2018,0,15.2,0,0,0,0,0,0,0,5,0,0,0,A,1,5,1,19,0,0,2,0,13.4,3.7,7.9,0,0,0,0,99.99,N,0,N,0,0,N,N,N,8,7,0,33,0,22,5,N,N,5,8,8,NA,NA,NA,224,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,1,0,1977,N,N,N,N,7,1,1,Y,5,8360,2038,NA,N,31,G,7,120.08,AM,403,41.530225,-96.127636,-96.1276360001693,41.5302250001332
333931,31,S075 11877,1,2,1,00075,0,02,177,0,NORTH CREEK,NA,US75,2.6N BLAIR,99.99,19.114,1,0000000075,0,41.350348,96.100444,80,3,1,1,6,1933,2,0,5895,2018,0,12.2,0,0,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,0,2,0,12.2,3.7,7.9,0,0,0,0,99.99,N,0,N,0,0,N,N,N,7,6,0,33,0,22,5,N,N,5,8,8,NA,NA,NA,224,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,1975,N,N,N,N,7,1,1,Y,8,6485,2038,NA,N,31,F,6,96.38,AM,1202,41.584303,-96.1679,-96.1679000003732,41.584303000204
333932,31,S075 11925,1,2,1,00075,0,02,177,0,STUART CREEK,NA,US75,3.1N BLAIR,99.99,19.191,1,0000000075,0,41.352724,96.101704,80,3,1,1,6,2006,2,0,5895,2018,0,13.4,0,10,0,1,1,1,1,5,0,0,0,A,1,5,5,2,0,0,1,0,13.4,30.5,31.1,0,0,13.4,14.1,99.99,N,0,N,0,0,9,8,8,9,N,3,67,3,48,8,6,N,5,9,8,NA,NA,NA,224,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,1,6,9,1,7,1,1,Y,8,6485,2038,NA,N,31,G,8,438.51,AM,1202,41.590922,-96.171439,-96.1714389996733,41.5909219999999
333933,31,S075 12252,1,2,1,00075,0,02,177,0,STREAM,NA,US75,3 S HERMAN,99.99,19.718,1,0000000075,0,41.375736,96.113696,30,3,1,1,6,1994,2,0,4675,2018,0,12.2,0,30,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,0,3,0,12.2,1.8,8.2,0,0,0,0,99.99,N,0,N,0,0,N,N,N,8,8,0,43,0,33,8,N,N,5,8,8,NA,NA,NA,222,48,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,N,N,N,N,7,1,1,Y,8,5143,2038,NA,N,31,G,8,100.04,ST,724,41.6326,-96.1936,-96.1936000002529,41.6325999997957
