"OBJECTID","STATE_CODE_001","STRUCTURE_NUMBER_008","RECORD_TYPE_005A","ROUTE_PREFIX_005B","SERVICE_LEVEL_005C","ROUTE_NUMBER_005D","DIRECTION_005E","HIGHWAY_DISTRICT_002","COUNTY_CODE_003","PLACE_CODE_004","FEATURES_DESC_006A","CRITICAL_FACILITY_006B","FACILITY_CARRIED_007","LOCATION_009","MIN_VERT_CLR_010","KILOPOINT_011","BASE_HWY_NETWORK_012","LRS_INV_ROUTE_013A","SUBROUTE_NO_013B","LAT_016","LONG_017","DETOUR_KILOS_019","TOLL_020","MAINTENANCE_021","OWNER_022","FUNCTIONAL_CLASS_026","YEAR_BUILT_027","TRAFFIC_LANES_ON_028A","TRAFFIC_LANES_UND_028B","ADT_029","YEAR_ADT_030","DESIGN_LOAD_031","APPR_WIDTH_MT_032","MEDIAN_CODE_033","DEGREES_SKEW_034","STRUCTURE_FLARED_035","RAILINGS_036A","TRANSITIONS_036B","APPR_RAIL_036C","APPR_RAIL_END_036D","HISTORY_037","NAVIGATION_038","NAV_VERT_CLR_MT_039","NAV_HORR_CLR_MT_040","OPEN_CLOSED_POSTED_041","SERVICE_ON_042A","SERVICE_UND_042B","STRUCTURE_KIND_043A","STRUCTURE_TYPE_043B","APPR_KIND_044A","APPR_TYPE_044B","MAIN_UNIT_SPANS_045","APPR_SPANS_046","HORR_CLR_MT_047","MAX_SPAN_LEN_MT_048","STRUCTURE_LEN_MT_049","LEFT_CURB_MT_050A","RIGHT_CURB_MT_050B","ROADWAY_WIDTH_MT_051","DECK_WIDTH_MT_052","VERT_CLR_OVER_MT_053","VERT_CLR_UND_REF_054A","VERT_CLR_UND_054B","LAT_UND_REF_055A","LAT_UND_MT_055B","LEFT_LAT_UND_MT_056","DECK_COND_058","SUPERSTRUCTURE_COND_059","SUBSTRUCTURE_COND_060","CHANNEL_COND_061","CULVERT_COND_062","OPR_RATING_METH_063","OPERATING_RATING_064","INV_RATING_METH_065","INVENTORY_RATING_066","STRUCTURAL_EVAL_067","DECK_GEOMETRY_EVAL_068","UNDCLRENCE_EVAL_069","POSTING_EVAL_070","WATERWAY_EVAL_071","APPR_ROAD_EVAL_072","WORK_PROPOSED_075A","WORK_DONE_BY_075B","IMP_LEN_MT_076","DATE_OF_INSPECT_090","INSPECT_FREQ_MONTHS_091","FRACTURE_092A","UNDWATER_LOOK_SEE_092B","SPEC_INSPECT_092C","FRACTURE_LAST_DATE_093A","UNDWATER_LAST_DATE_093B","SPEC_LAST_DATE_093C","BRIDGE_IMP_COST_094","ROADWAY_IMP_COST_095","TOTAL_IMP_COST_096","YEAR_OF_IMP_097","OTHER_STATE_CODE_098A","OTHER_STATE_PCNT_098B","OTHR_STATE_STRUC_NO_099","STRAHNET_HIGHWAY_100","PARALLEL_STRUCTURE_101","TRAFFIC_DIRECTION_102","TEMP_STRUCTURE_103","HIGHWAY_SYSTEM_104","FEDERAL_LANDS_105","YEAR_RECONSTRUCTED_106","DECK_STRUCTURE_TYPE_107","SURFACE_TYPE_108A","MEMBRANE_TYPE_108B","DECK_PROTECTION_108C","PERCENT_ADT_TRUCK_109","NATIONAL_NETWORK_110","PIER_PROTECTION_111","BRIDGE_LEN_IND_112","SCOUR_CRITICAL_113","FUTURE_ADT_114","YEAR_OF_FUTURE_ADT_115","MIN_NAV_CLR_MT_116","FED_AGENCY","SUBMITTED_BY","BRIDGE_CONDITION","LOWEST_RATING","DECK_AREA","STATUS","DATE","LATDD","LONGDD","x","y"
333204,31,"S031 03175",1,3,1,"00031",0,"02",55,0,"BIG PAPILLION CREEK TRIB",NA,"N31","7N ELKHORN",99.99,5.11,1,"0000000031",0,41.3880555555556,-96.2336111111111,50,3,1,1,6,1959,2,0,2865,2018,"0",12.2,0,45,0,"1","1","1","1",5,"0",0,0,"A",1,5,2,1,0,0,3,0,13.2,14.9,37.5,0,0,13.2,13.9,99.99,"N",0,"N",0,0,"4","4","5","8","N","1",71,"1",37,"4","6","N",5,"9",8,38,1,NA,324,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,1998,"1","2","0","1",5,1,1,"Y","5",4871,2038,NA,"N",31,"P",4,521.25,"AM",403,41.388128,-96.233792,-96.2337919995885,41.3881279999384
333205,31,"S031 03250",1,3,1,"00031",0,"02",177,0,"STREAM",NA,"N31","JCT US30/N31 3.9S",99.99,5.23,1,"0000000031",0,41.3988888888889,-96.2327777777778,30,3,1,1,6,1935,2,0,2885,2018,"0",12.2,0,45,0,"0","0","0","0",5,"0",0,0,"A",1,5,1,19,0,0,2,0,12.2,2.4,7,0,0,0,0,99.99,"N",0,"N",0,0,"N","N","N","7","7","0",33,"0",22,"5","N","N",5,"6",8,NA,NA,NA,224,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"N","N","N","N",7,1,1,"Y","8",4039,2038,NA,"N",31,"G",7,85.4,"AM",403,41.399097,-96.232769,-96.2327689999396,41.3990969997612
333381,31,"S036 00668",1,3,1,"00036",0,"02",55,0,"STREAM",NA,"N36","2W ELK CITY",99.99,1.075,1,"0000000036",0,41.3788888888889,-96.3,140,3,1,1,6,1943,2,0,3695,2018,"0",12.2,0,0,0,"N","N","N","N",5,"0",0,0,"A",1,5,1,19,0,0,3,0,12.2,3.7,12.2,0,0,0,0,99.99,"N",0,"N",0,0,"N","N","N","7","7","0",33,"0",22,"5","N","N",5,"8",8,NA,NA,NA,324,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,1997,"N","N","N","N",10,1,1,"Y","8",5358,2038,NA,"N",31,"G",7,148.84,"AM",1202,41.378953,-96.302672,-96.3026720002547,41.3789529998935
333382,31,"S036 01281",1,3,1,"00036",0,"02",55,0,"BIG PAPILLION CREEK",NA,"N36","2W BENNINGTON",99.99,2.062,1,"0000000036",0,41.3788888888889,-96.1825,50,3,1,1,16,1971,2,0,5245,2018,"0",12.2,0,0,0,"1","0","1","1",5,"0",0,0,"A",1,5,4,2,0,0,3,0,13.4,20.7,53,0,0,13.4,14.1,99.99,"N",0,"N",0,0,"6","7","7","8","N","1",59,"1",34,"7","6","N",5,"8",8,NA,NA,NA,324,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,1994,"1","1","0","0",16,1,1,"Y","8",7868,2038,NA,"N",31,"F",6,747.3,"AM",403,41.378897,-96.191519,-96.1915189998967,41.3788970001025
333383,31,"S036 01806",1,3,1,"00036",0,"02",55,0,"THOMAS CREEK",NA,"N36","3E BENNINGTON",99.99,2.906,1,"0000000036",0,41.3644444444444,-96.1005555555555,50,3,1,1,6,1958,2,0,8030,2018,"5",12.2,0,30,0,"1","0","1","1",5,"0",0,0,"A",1,5,2,1,0,0,3,0,12.2,15.8,34.7,0.2,0.2,12.2,13,99.99,"N",0,"N",0,0,"5","5","6","5","N","1",62,"1",36,"5","5","N",5,"6",8,NA,NA,NA,324,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,1979,"1","3","0","0",15,1,1,"Y","8",15257,2038,NA,"N",31,"F",5,451.1,"AM",403,41.382792,-96.108711,-96.1087109998393,41.3827919999152
333384,31,"S036 02040R",1,3,1,"00036",0,"02",55,0,"KNIGHT CREEK",NA,"N36","5E BENNINGTON",99.99,3.283,1,"0000000036",0,41.365,-96.0555555555556,20,3,1,1,16,1976,2,0,4955,2018,"0",11.6,0,0,0,"1","1","1","1",5,"0",0,0,"A",1,5,5,2,0,0,3,0,12,18.3,47.9,0.2,0.2,12,13,99.99,"N",0,"N",0,0,"8","8","7","8","N","1",65,"1",39,"7","7","N",5,"8",8,38,1,48.8,324,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"R",1,NA,1,0,0,"1","6","2","0",10,1,1,"Y","4",7185,2038,NA,"N",31,"G",7,622.7,"ST",724,41.365,-96.0558,-96.0557999996359,41.3650000000134
333536,31,"S050 08376",1,3,1,"00050",0,"02",153,0,"FAIRVIEW ROAD",NA,"N50","JCT N50/N370 2.8S",99.99,13.48,1,"0000000050",0,41.1058333333333,-96.1386111111111,30,3,1,1,6,2005,2,0,12470,2018,"0",13.4,0,35,0,"N","N","N","N",5,"0",0,0,"A",1,5,1,19,0,0,2,0,13.4,3,6.7,0,0,0,0,99.99,"N",0,"N",0,0,"N","N","N","8","6","0",43,"0",33,"6","N","N",5,"9",8,NA,NA,NA,122,48,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"N","N","N","N",13,1,1,"Y","8",20576,2038,NA,"N",31,"F",6,89.78,"ST",724,41.1059,-96.1388,-96.1388000002123,41.1059000000313
333537,31,"S050 08499",1,5,1,"00000",0,"02",153,0,"N50",NA,"PRIVATE ACCESS RD","1.7 MI S JCT N50/N370",99.99,0,0,"0000000000",0,41.1238888888889,-96.1388888888889,20,3,26,26,9,2021,2,4,12470,2018,"A",7.6,0,0,0,"1","1","N","N",5,"N",0,0,"A",5,1,6,2,0,0,1,0,7.6,48.8,116.4,0,1.8,8.5,11.2,99.99,"H",5.8,"H",13.9,13.9,"8","8","8","N","N","3",64,"3",44,"8","4","9",5,"N",9,NA,NA,NA,623,24,"N","N","Y24",NA,NA,122,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"1","1","0","1",13,0,1,"Y","N",20576,2038,NA,"N",31,"G",8,1303.68,"ST",724,41.124,-96.139,-96.1390000002288,41.124000000118
333538,31,"S050 08596",1,3,1,"00050",0,"02",153,0,"STREAM",NA,"N50","JCT N50/N370 .7S",99.99,13.834,1,"0000000050",0,41.1377777777778,-96.1388888888889,30,3,1,1,16,2005,2,0,12470,2018,"0",13.4,0,26,0,"N","N","N","N",5,"0",0,0,"A",1,5,1,19,0,0,2,0,13.4,2.7,6.7,0,0,0,0,99.99,"N",0,"N",0,0,"N","N","N","8","6","0",43,"0",33,"6","N","N",5,"9",8,NA,NA,NA,122,48,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"N","N","N","N",13,1,1,"Y","8",20576,2038,NA,"N",31,"F",6,89.78,"ST",724,41.1378,-96.1391,-96.1390999997879,41.1377999998421
333539,31,"S050 08662",1,3,1,"00050",0,"02",153,0,"N370",NA,"N50","JCT N 370/50",99.99,13.94,1,"0000000050",0,41.1472222222222,-96.1386111111111,0,3,1,1,16,2000,4,4,12470,2018,"0",19.5,2,2,0,"1","0","1","1",5,"N",0,0,"A",1,1,5,2,0,0,2,0,29.9,37.8,76.2,0,0,29.9,30.6,99.99,"H",5.1,"H",3,0,"7","8","7","N","N","1",90,"1",41,"7","9","5",5,"N",8,NA,NA,NA,124,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"1","1","0","1",13,1,1,"Y","N",20576,2038,NA,"N",31,"G",7,2331.72,"MM",603,41.147858,-96.139106,-96.1391059996357,41.1478580001136
333540,31,"S050 08894",1,3,1,"00050",0,"02",153,0,"BNSF/S PPLN CR 073-185-K",NA,"N50","3SW MILLARD",99.99,14.313,1,"0000000050",0,41.1802777777778,-96.1388888888889,50,3,1,1,14,1995,2,0,35690,2018,"9",14.6,1,0,0,"1","1","1","1",5,"0",0,0,"A",1,7,6,2,0,0,6,0,20.4,33.5,159.7,2.7,0,20.4,24.2,99.99,"R",7.1,"R",7.7,0,"7","8","7","8","N","1",56,"1",34,"7","9","9",5,"8",8,NA,NA,NA,124,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,1,0,0,"1","1","0","1",8,1,1,"Y","4",53535,2038,NA,"N",31,"G",7,3864.74,"MM",403,41.181308,-96.13885,-96.138850000441,41.1813080002218
333541,31,"S050 09127",1,3,1,"00050",0,"02",55,0,"WEST PAPILLION CREEK",NA,"N50","1SW MILLARD",99.99,14.688,1,"0000000050",0,41.2072222222222,-96.1275,20,3,1,1,14,1965,4,0,25430,2018,"5",14.6,2,0,0,"1","0","1","0",5,"0",0,0,"A",1,5,4,2,0,0,3,0,15.2,26.2,68.9,2,2,15.2,19.2,99.99,"N",0,"N",0,0,"6","7","7","8","N","1",46,"1",28,"7","3","N",5,"8",8,34,1,75.9,224,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,1,0,1989,"1","1","0","1",7,1,1,"Y","5",38145,2038,NA,"N",31,"F",6,1322.88,"MM",603,41.207442,-96.1277,-96.1276999997434,41.2074419997025
333660,31,"S064 06033",1,3,1,"00064",0,"02",55,0,"ELKHORN RIVER",NA,"N64","1NE WATERLOO",99.99,9.709,1,"0000000064",0,41.2933333333333,-96.2830555555555,60,3,1,1,12,1984,4,0,5055,2018,"5",19.5,2,10,0,"1","1","1","1",5,"0",0,0,"A",1,5,4,2,0,0,3,0,25.6,47.5,123.1,0,0,20.4,26.4,99.99,"N",0,"N",0,0,"7","7","6","8","N","1",65,"1",39,"6","6","N",5,"8",8,NA,NA,NA,324,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,2017,"1","6","2","1",7,1,1,"Y","5",9099,2038,NA,"N",31,"F",6,3249.84,"AM",403,41.293817,-96.282744,-96.2827440003673,41.293816999821
333661,31,"S064 06054",1,3,1,"00064",0,"02",55,0,"STREAM",NA,"N64","1E WATERLOO",99.99,9.743,1,"0000000064",0,41.2941666666667,-96.2791666666667,30,3,1,1,12,1981,4,0,5055,2018,"0",21.3,0,20,0,"N","N","N","N",5,"0",0,0,"A",1,5,1,19,0,0,2,0,10.7,3,6.7,0,0,0,0,99.99,"N",0,"N",0,0,"N","N","N","8","6","0",33,"0",22,"5","N","N",5,"8",8,NA,NA,NA,324,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"N","N","N","N",7,1,1,"Y","8",9099,2038,NA,"N",31,"F",6,142.71,"MM",603,41.293622,-96.283669,-96.2836690001069,41.2936219997114
333662,31,"S064 06064",1,3,1,"00064",0,"02",55,0,"STREAM",NA,"N64","1E WATERLOO",99.99,9.759,1,"0000000064",0,41.2944444444444,-96.2772222222222,60,3,1,1,12,1981,4,0,5055,2018,"0",22.3,0,0,0,"N","N","N","N",5,"0",0,0,"A",1,5,1,19,0,0,5,0,11.6,3,16.5,0,0,0,0,99.99,"N",0,"N",0,0,"N","N","N","6","7","0",33,"0",22,"5","N","N",5,"6",8,NA,NA,NA,324,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"N","N","N","N",7,1,1,"Y","8",9099,2038,NA,"N",31,"G",7,367.95,"AM",403,41.293689,-96.282692,-96.2826919995904,41.2936890001021
333663,31,"S064 06125",1,3,1,"00064",0,"02",55,0,"STREAM",NA,"N64","2.3E WATERLOO",99.99,9.857,1,"0000000064",0,41.2944444444444,-96.2655555555556,20,3,1,1,12,1981,4,0,5055,2018,"0",22.3,0,0,0,"N","N","N","N",5,"0",0,0,"A",1,5,1,19,0,0,5,0,11.6,3,16.5,0,0,0,0,99.99,"N",0,"N",0,0,"N","N","N","8","7","0",43,"0",33,"7","N","N",5,"6",8,NA,NA,NA,322,48,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"N","N","N","N",7,1,1,"Y","8",9099,2038,NA,"N",31,"G",7,367.95,"MM",603,41.293492,-96.283614,-96.2836139998553,41.2934919997644
333664,31,"S064 06169",1,3,1,"00064",0,"02",55,0,"W BR PAPILLION CREEK",NA,"N64","1W ELKHORN",99.99,9.928,1,"0000000064",0,41.2922222222222,-96.2519444444444,20,3,1,1,12,1981,4,0,5055,2018,"0",21.3,0,40,0,"N","N","N","N",5,"0",0,0,"A",1,5,1,19,0,0,4,0,10.7,2.4,13.4,0,0,0,0,99.99,"N",0,"N",0,0,"N","N","N","7","6","0",33,"0",22,"5","N","N",5,"8",8,NA,NA,NA,324,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,1,0,0,"N","N","N","N",7,1,1,"Y","7",9099,2038,NA,"N",31,"F",6,285.42,"AM",1202,41.292461,-96.252225,-96.252224999824,41.2924610000961
333665,31,"S064 06616L",1,3,1,"00064",0,"02",55,0,"W PAPILLION CREEK N BR",NA,"WB-N64","3E ELKHORN",99.99,10.641,1,"0000000064",0,41.2919444444444,-96.1736111111111,50,3,1,1,12,1991,2,0,30935,2018,"0",11.3,0,10,0,"1","1","1","1",5,"0",0,0,"A",1,5,5,4,0,0,3,0,11.9,12.3,37.5,0,0,11.9,12.6,99.99,"N",0,"N",0,0,"8","8","7","8","N","1",78,"1",47,"7","6","N",5,"8",8,NA,NA,NA,324,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"L",1,NA,1,0,2019,"1","6","2","1",1,1,1,"Y","7",55683,2038,NA,"N",31,"G",7,472.5,"AM",1202,41.292047,-96.173822,-96.1738220001533,41.2920469999393
333666,31,"S064 06616R",1,3,1,"00064",0,"02",55,0,"W PAPILLION CREEK N BR",NA,"N64 NB","3E ELKHORN",99.99,10.641,1,"0000000064",0,41.2919444444444,-96.1736111111111,50,3,1,1,12,1983,2,0,30935,2018,"0",11.3,0,10,0,"1","0","1","1",5,"0",0,0,"A",1,5,5,4,0,0,3,0,12,12.2,36.6,0,0,12.1,12.8,99.99,"N",0,"N",0,0,"8","8","7","8","N","1",63,"1",33,"7","6","N",5,"8",8,NA,NA,NA,324,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"R",1,NA,1,0,2019,"1","6","2","1",1,1,1,"Y","7",55683,2038,NA,"N",31,"G",7,468.48,"AM",1202,41.292228,-96.173783,-96.1737829997953,41.2922280001696
333667,31,"S064 07011L",1,3,1,"00064",0,"02",55,37000,"BIG PAPILLION CREEK",NA,"WB-N64","7E ELKHORN",99.99,11.283,1,"0000000064",0,41.2913888888889,-96.0972222222222,20,3,1,1,12,1966,2,0,38140,2016,"5",11,0,50,0,"1","1","1","1",5,"0",0,0,"A",1,5,4,2,0,0,3,0,8.5,44.2,115.8,0,0,8.5,10.1,99.99,"N",0,"N",0,0,"8","7","7","7","N","1",52,"1",31,"7","3","N",5,"8",8,38,2,115.8,324,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"L",1,NA,1,0,2020,"1","6","2","0",3,1,1,"Y","5",53396,2036,NA,"N",31,"G",7,1169.58,"AM",1202,41.291439,-96.097253,-96.0972530000684,41.2914390002581
333668,31,"S064 07011R",1,3,1,"00064",0,"02",55,37000,"BIG PAPILLION CREEK",NA,"EB-N64","7E ELKHORN",99.99,11.283,1,"0000000064",0,41.2911111111111,-96.0969444444444,20,3,1,1,12,1978,2,0,38140,2016,"0",11,0,50,0,"1","1","1","1",5,"0",0,0,"A",1,5,4,2,0,0,3,0,12,44.2,115.8,0,0,12,12.8,99.99,"N",0,"N",0,0,"8","7","7","7","N","1",53,"1",31,"7","6","N",5,"8",8,NA,NA,NA,324,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"R",1,NA,1,0,0,"1","6","2","1",3,1,1,"Y","5",53396,2036,NA,"N",31,"G",7,1482.24,"AM",1202,41.291217,-96.097108,-96.0971080003035,41.2912169999281
333669,31,"S064 07280",1,3,1,"00064",0,"02",55,37000,"LITTLE PAPILLION CREEK",NA,"N64","10E ELKHORN",99.99,11.716,1,"0000000064",0,41.285,-96.0477777777778,30,3,1,1,14,1969,4,0,23595,2016,"0",14.6,0,15,0,"1","1","1","1",5,"0",0,0,"A",1,5,2,1,0,0,3,0,21.2,17.7,44.2,1.8,1.8,21.6,25.5,99.99,"N",0,"N",0,0,"5","5","6","6","N","1",52,"1",31,"5","9","N",5,"7",8,NA,NA,NA,324,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,1,0,2017,"1","6","2","0",2,1,1,"Y","4",29494,2036,NA,"N",31,"F",5,1127.1,"AM",1202,41.285133,-96.047761,-96.0477610004129,41.2851329999853
333670,31,"S064 07384",1,3,1,"00064",0,"02",55,37000,"COLE CREEK",NA,"N64","75TH & MAPLE OMAHA",99.99,11.882,1,"0000000064",0,41.285,-96.0277777777778,20,3,1,1,14,1969,4,0,23595,2016,"0",14.6,2,25,0,"0","0","1","0",5,"0",0,0,"A",1,5,1,19,0,0,2,0,23.8,3.7,8.2,0.9,0.9,0,0,99.99,"N",0,"N",0,0,"N","N","N","7","6","0",33,"0",22,"5","N","N",5,"8",8,NA,NA,NA,324,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,1,0,0,"N","N","N","N",2,1,1,"Y","5",29494,2036,NA,"N",31,"F",6,119.72,"AM",1202,41.285125,-96.028025,-96.028025000146,41.2851250002532
333671,31,"S064 07824",1,3,1,"00064",0,"02",55,37000,"33RD ST",NA,"N64","33RD & CUMING OMAHA",99.99,12.585,1,"0000000064",0,41.2677777777778,-95.9619444444444,20,3,1,1,14,1955,6,2,23235,2016,"4",20.1,0,0,0,"0","0","0","0",5,"N",0,0,"A",1,1,1,7,0,0,1,0,21.3,12.8,13.4,2.2,2.2,21.3,26.1,99.99,"H",5.3,"H",0.3,0,"5","5","6","N","N","1",73,"1",44,"5","2","3",5,"N",8,38,2,13.4,324,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,1,0,0,"1","6","0","0",2,1,1,"Y","N",30206,2036,NA,"N",31,"F",5,349.74,"ST",724,41.268,-95.962,-95.961999999963,41.2680000001314
333881,31,"S075 07920",1,2,1,"00075",0,"02",153,0,"STREAM",NA,"US75","JCT US75/N370 1.8S .2W",99.99,12.746,1,"0000000075",0,41.1013888888889,-95.9294444444444,20,3,1,1,12,1990,4,0,13250,2018,"6",23.2,0,35,0,"N","N","N","N",5,"0",0,0,"A",1,5,1,19,0,0,3,0,11.6,2.7,10.4,0,0,0,0,99.99,"N",0,"N",0,0,"N","N","N","8","7","0",43,"0",33,"7","N","N",5,"8",8,NA,NA,NA,122,48,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,1,0,0,"N","N","N","N",6,1,1,"Y","5",20538,2038,NA,"N",31,"G",7,241.28,"MM",403,41.137461,-95.935906,-95.935905999898,41.1374609998207
333882,31,"S075 07926A",1,2,7,"00075",1,"02",153,0,"STREAM",NA,"ACCESS RMP TO US75","JCT US75/N370 1.8S .2W",99.99,12.756,0,"0000000000",0,41.1033333333333,-95.9286111111111,20,3,1,1,12,1990,1,0,13250,2018,"6",8.2,0,16,0,"N","N","N","N",5,"0",0,0,"A",1,5,1,19,0,0,3,0,8.2,2.7,8.8,0,0,0,0,99.99,"N",0,"N",0,0,"N","N","N","8","8","0",43,"0",33,"8","N","N",5,"8",8,NA,NA,NA,122,48,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",1,NA,1,0,0,"N","N","N","N",6,0,1,"Y","5",20538,2038,NA,"N",31,"G",8,72.16,"MM",403,41.102628,-95.929139,-95.9291389998458,41.1026280001125
333883,31,"S075 07927A",1,5,1,"00075",0,"02",153,0,"PAPILLION CR TRIB",NA,"FAIRVIEW ROAD","_",99.99,0,0,"0000000000",0,41.1036111111111,-95.9263888888889,0,3,1,1,17,2020,2,0,1000,2003,"A",9.1,0,0,0,"N","N","N","N",5,"0",0,0,"A",1,5,1,19,0,0,3,0,30.2,2.7,8.7,0,0,9.1,9.1,99.99,"N",0,"N",0,0,"N","N","N","9","7","3",66,"3",51,"7","6","N",5,"4",8,NA,NA,NA,124,48,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"N","N","N","N",10,0,1,"Y","8",1550,2033,NA,"N",31,"G",7,79.17,"ST",724,41.1037,-95.9264,-95.9263999997136,41.1037000001898
333884,31,"S075 07939",1,4,1,"00414",0,"02",153,0,"US-75",NA,"FAIRVIEW ROAD","JCT US75/N370 2.5S .2W",99.99,0,0,"0000000000",0,41.1038888888889,-95.9308333333333,20,3,1,1,9,1990,2,4,1000,2003,"0",13.4,0,19,0,"1","1","1","1",5,"N",0,0,"A",1,1,5,2,0,0,2,0,13.4,41.5,76.2,0,0,13.4,14.2,99.99,"H",5.1,"H",9.1,9.8,"7","8","7","N","N","1",66,"1",40,"7","9","8",5,"N",8,NA,NA,NA,124,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"1","1","0","1",10,0,1,"Y","N",1550,2033,NA,"N",31,"G",7,1082.04,"AM",1202,41.10375,-95.931214,-95.9312140003543,41.1037500000201
333885,31,"S075 08003L",1,2,1,"00075",0,"02",153,0,"BIG PAPILLION CREEK",NA,"SB-US75","JCT US75/N370 1.9S",99.99,12.879,1,"0000000075",0,41.1127777777778,-95.9336111111111,20,3,1,1,12,1993,2,0,22465,2018,"9",11.6,0,26,1,"1","0","1","1",5,"0",0,0,"A",1,5,5,2,0,0,4,0,13.1,42.4,169.2,0,0,13.1,13.8,99.99,"N",0,"N",0,0,"6","8","6","8","N","1",99.9,"1",56,"6","9","N",5,"8",8,NA,NA,NA,124,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"L",1,NA,1,0,0,"1","1","0","1",5,1,1,"Y","5",31451,2038,NA,"N",31,"F",6,2334.96,"AM",1202,41.112592,-95.932917,-95.9329170004188,41.1125919998512
333886,31,"S075 08003R",1,2,1,"00075",0,"02",153,0,"BIG PAPILLION CREEK",NA,"NB-US75","JCT US75/N370 1.9S",99.99,12.879,1,"0000000075",0,41.1125,-95.9333333333333,20,3,1,1,12,1993,2,0,22465,2018,"9",11.6,0,26,1,"1","0","1","1",5,"0",0,0,"A",1,5,5,2,0,0,4,0,12.8,42.4,169.2,0,0,12.8,13.5,99.99,"N",0,"N",0,0,"6","8","6","8","N","1",97,"1",49,"6","8","N",5,"8",8,NA,NA,NA,124,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"R",1,NA,1,0,0,"1","1","0","1",5,1,1,"Y","5",31451,2038,NA,"N",31,"F",6,2284.2,"AM",1202,41.112772,-95.93375,-95.9337500000969,41.1127720000002
333887,31,"S075 08037L",1,2,1,"00075",0,"02",153,3950,"FAU 5000/CAPEHART RD",NA,"SB-US75","JCT US 75/CAPEHART RD",99.99,12.934,1,"0000000075",0,41.1177777777778,-95.9347222222222,20,3,1,1,12,1992,3,4,22465,2018,"0",11.6,0,13,0,"1","0","1","1",5,"N",0,0,"A",6,1,6,2,0,0,3,0,12.8,28,56.4,0,0,12.8,13.5,99.99,"H",5.1,"H",3,3,"6","8","7","N","N","1",56,"1",34,"7","2","5",5,"N",8,38,2,56.4,124,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",2,"L",1,NA,1,0,0,"1","1","0","1",5,1,1,"Y","N",31451,2038,NA,"N",31,"F",6,761.4,"AM",1202,41.117747,-95.93485,-95.9348499997388,41.1177469998426
